Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,CodingNote,Parent,Version:2026 Jan 17 - 05:30 UTC
http://id.who.int/icd/entity/247116319,http://id.who.int/icd/release/11/mms/247116319,6C4H,,- - - Disorders due to use of non-psychoactive substances,category,1.0,False,6.0,,False,True,BlockL1-6C4,BlockL2-6C4,,,,,http://id.who.int/icd/entity/590211325,
,http://id.who.int/icd/release/11/mms/590211325/other,6C4Y,,- - - Other specified disorders due to substance use,category,1.0,True,6.0,,True,True,BlockL1-6C4,BlockL2-6C4,,,,,http://id.who.int/icd/entity/590211325,
,http://id.who.int/icd/release/11/mms/590211325/unspecified,6C4Z,,"- - - Disorders due to substance use, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6C4,BlockL2-6C4,,,,,http://id.who.int/icd/entity/590211325,
http://id.who.int/icd/entity/499894965,http://id.who.int/icd/release/11/mms/499894965,,BlockL2-6C5,- - Disorders due to addictive behaviours,block,2.0,False,6.0,,False,,BlockL1-6C4,,,,,,http://id.who.int/icd/entity/1602669465,
http://id.who.int/icd/entity/1041487064,http://id.who.int/icd/release/11/mms/1041487064,6C50,,- - - Gambling disorder,category,1.0,False,6.0,,False,True,BlockL1-6C4,BlockL2-6C5,,,,,http://id.who.int/icd/entity/499894965,
http://id.who.int/icd/entity/1448597234,http://id.who.int/icd/release/11/mms/1448597234,6C51,,- - - Gaming disorder,category,1.0,False,6.0,,False,True,BlockL1-6C4,BlockL2-6C5,,,,,http://id.who.int/icd/entity/499894965,
,http://id.who.int/icd/release/11/mms/499894965/other,6C5Y,,- - - Other specified disorders due to addictive behaviours,category,1.0,True,6.0,,True,True,BlockL1-6C4,BlockL2-6C5,,,,,http://id.who.int/icd/entity/499894965,
,http://id.who.int/icd/release/11/mms/499894965/unspecified,6C5Z,,"- - - Disorders due to addictive behaviours, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6C4,BlockL2-6C5,,,,,http://id.who.int/icd/entity/499894965,
http://id.who.int/icd/entity/826065555,http://id.who.int/icd/release/11/mms/826065555,,BlockL1-6C7,- Impulse control disorders,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/1532500290,http://id.who.int/icd/release/11/mms/1532500290,6C70,,- - Pyromania,category,1.0,False,6.0,,True,True,BlockL1-6C7,,,,,,http://id.who.int/icd/entity/826065555,
http://id.who.int/icd/entity/804604349,http://id.who.int/icd/release/11/mms/804604349,6C71,,- - Kleptomania,category,1.0,False,6.0,,True,True,BlockL1-6C7,,,,,"If stealing occurs within the context of conduct-dissocial disorder or a manic episode, Kleptomania should not be diagnosed separately.",http://id.who.int/icd/entity/826065555,
http://id.who.int/icd/entity/1630268048,http://id.who.int/icd/release/11/mms/1630268048,6C72,,- - Compulsive sexual behaviour disorder,category,1.0,False,6.0,,True,True,BlockL1-6C7,,,,,,http://id.who.int/icd/entity/826065555,
http://id.who.int/icd/entity/295017661,http://id.who.int/icd/release/11/mms/295017661,6C73,,- - Intermittent explosive disorder,category,1.0,False,6.0,,True,True,BlockL1-6C7,,,,,,http://id.who.int/icd/entity/826065555,
,http://id.who.int/icd/release/11/mms/826065555/other,6C7Y,,- - Other specified impulse control disorders,category,1.0,True,6.0,,True,True,BlockL1-6C7,,,,,,http://id.who.int/icd/entity/826065555,
,http://id.who.int/icd/release/11/mms/826065555/unspecified,6C7Z,,"- - Impulse control disorders, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6C7,,,,,,http://id.who.int/icd/entity/826065555,
http://id.who.int/icd/entity/310393530,http://id.who.int/icd/release/11/mms/310393530,,BlockL1-6C9,- Disruptive behaviour or dissocial disorders,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/1487528823,http://id.who.int/icd/release/11/mms/1487528823,6C90,,- - Oppositional defiant disorder,category,1.0,False,6.0,,False,True,BlockL1-6C9,,,,,,http://id.who.int/icd/entity/310393530,
http://id.who.int/icd/entity/719572464,http://id.who.int/icd/release/11/mms/719572464,6C91,,- - Conduct-dissocial disorder,category,1.0,False,6.0,,False,True,BlockL1-6C9,,,,,,http://id.who.int/icd/entity/310393530,
,http://id.who.int/icd/release/11/mms/310393530/other,6C9Y,,- - Other specified disruptive behaviour or dissocial disorders,category,1.0,True,6.0,,True,True,BlockL1-6C9,,,,,,http://id.who.int/icd/entity/310393530,
,http://id.who.int/icd/release/11/mms/310393530/unspecified,6C9Z,,"- - Disruptive behaviour or dissocial disorders, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6C9,,,,,,http://id.who.int/icd/entity/310393530,
http://id.who.int/icd/entity/37291724,http://id.who.int/icd/release/11/mms/37291724,,BlockL1-6D1,- Personality disorders and related traits,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/941859884,http://id.who.int/icd/release/11/mms/941859884,6D10,,- - Personality disorder,category,1.0,False,6.0,,False,True,BlockL1-6D1,,,,,,http://id.who.int/icd/entity/37291724,
http://id.who.int/icd/entity/1128733473,http://id.who.int/icd/release/11/mms/1128733473,6D11,,- - Prominent personality traits or patterns,category,1.0,False,6.0,,False,True,BlockL1-6D1,,,,,"The following categories should ONLY be used in combination with a Personality disorder category (Mild, Moderate, or Severe) or Personality difficulty.",http://id.who.int/icd/entity/37291724,
http://id.who.int/icd/entity/2110604642,http://id.who.int/icd/release/11/mms/2110604642,,BlockL1-6D3,- Paraphilic disorders,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/141881468,http://id.who.int/icd/release/11/mms/141881468,6D30,,- - Exhibitionistic disorder,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/1832861162,http://id.who.int/icd/release/11/mms/1832861162,6D31,,- - Voyeuristic disorder,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/517058174,http://id.who.int/icd/release/11/mms/517058174,6D32,,- - Pedophilic disorder,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/1890228613,http://id.who.int/icd/release/11/mms/1890228613,6D33,,- - Coercive sexual sadism disorder,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/1580013387,http://id.who.int/icd/release/11/mms/1580013387,6D34,,- - Frotteuristic disorder,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/1582257458,http://id.who.int/icd/release/11/mms/1582257458,6D35,,- - Other paraphilic disorder involving non-consenting individuals,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/2055403635,http://id.who.int/icd/release/11/mms/2055403635,6D36,,- - Paraphilic disorder involving solitary behaviour or consenting individuals,category,1.0,False,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
,http://id.who.int/icd/release/11/mms/2110604642/unspecified,6D3Z,,"- - Paraphilic disorders, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6D3,,,,,,http://id.who.int/icd/entity/2110604642,
http://id.who.int/icd/entity/430567349,http://id.who.int/icd/release/11/mms/430567349,,BlockL1-6D5,- Factitious disorders,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/790764418,http://id.who.int/icd/release/11/mms/790764418,6D50,,- - Factitious disorder imposed on self,category,1.0,False,6.0,,True,True,BlockL1-6D5,,,,,,http://id.who.int/icd/entity/430567349,
http://id.who.int/icd/entity/775605963,http://id.who.int/icd/release/11/mms/775605963,6D51,,- - Factitious disorder imposed on another,category,1.0,False,6.0,,True,True,BlockL1-6D5,,,,,"The diagnosis of Factitious Disorder Imposed on Another is assigned to the individual who is feigning, falsifying or inducing the symptoms in another person, not to the person who is presented as having the symptoms. Occasionally the individual induces or falsifies symptoms in a pet rather than in another person.",http://id.who.int/icd/entity/430567349,
,http://id.who.int/icd/release/11/mms/430567349/unspecified,6D5Z,,"- - Factitious disorders, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6D5,,,,,,http://id.who.int/icd/entity/430567349,
http://id.who.int/icd/entity/213458094,http://id.who.int/icd/release/11/mms/213458094,,BlockL1-6D7,- Neurocognitive disorders,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/897917531,http://id.who.int/icd/release/11/mms/897917531,6D70,,- - Delirium,category,1.0,False,6.0,,False,True,BlockL1-6D7,,,,,,http://id.who.int/icd/entity/213458094,
http://id.who.int/icd/entity/195531803,http://id.who.int/icd/release/11/mms/195531803,6D71,,- - Mild neurocognitive disorder,category,1.0,False,6.0,,True,False,BlockL1-6D7,,,,,,http://id.who.int/icd/entity/213458094,
http://id.who.int/icd/entity/386330688,http://id.who.int/icd/release/11/mms/386330688,6D72,,- - Amnestic disorder,category,1.0,False,6.0,,False,True,BlockL1-6D7,,,,,,http://id.who.int/icd/entity/213458094,
http://id.who.int/icd/entity/546689346,http://id.who.int/icd/release/11/mms/546689346,,BlockL2-6D8,- - Dementia,block,2.0,False,6.0,,False,,BlockL1-6D7,,,,,"This category should only be used for primary tabulation, if the aetiology of the dementia is unknown. If the aetiology of the dementia is known code to the aetiology of the dementia for primary tabulation. ",,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/213458094,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/795022044,http://id.who.int/icd/release/11/mms/795022044,6D80,,- - - Dementia due to Alzheimer disease,category,1.0,False,6.0,,False,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,http://id.who.int/icd/entity/546689346,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/795022044,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/795022044,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/795022044,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/795022044,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/1365258270,http://id.who.int/icd/release/11/mms/1365258270,6D81,,- - - Dementia due to cerebrovascular disease,category,1.0,False,6.0,,True,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,http://id.who.int/icd/entity/546689346,
http://id.who.int/icd/entity/1777436789,http://id.who.int/icd/release/11/mms/1777436789,6D82,,- - - Dementia due to Lewy body disease,category,1.0,False,6.0,,True,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/546689346,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/831337417,http://id.who.int/icd/release/11/mms/831337417,6D83,,- - - Frontotemporal dementia,category,1.0,False,6.0,,True,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/546689346,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/1710319105,http://id.who.int/icd/release/11/mms/1710319105,6D84,,- - - Dementia due to psychoactive substances including medications,category,1.0,False,6.0,,False,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/546689346,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply. ",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
This category should not be used to describe cognitive changes due to thiamine deficiency associated with chronic alcohol use.,http://id.who.int/icd/entity/1710319105,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1710319105,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1710319105,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/1468768235,http://id.who.int/icd/release/11/mms/1468768235,6D85,,- - - Dementia due to diseases classified elsewhere,category,1.0,False,6.0,,False,False,BlockL1-6D7,BlockL2-6D8,,,,This category should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of dementia in diseases classified elsewhere.,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/546689346,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"When dementia is due to multiple aetiologies, code all that apply.",http://id.who.int/icd/entity/1468768235,,,,,,,,,,,,,,,,,,
http://id.who.int/icd/entity/148241182,http://id.who.int/icd/release/11/mms/148241182,6D86,,- - - Behavioural or psychological disturbances in dementia,category,1.0,False,6.0,,False,False,BlockL1-6D7,BlockL2-6D8,,,,These categories should never be used in primary tabulation. The codes are provided for use as supplementary or additional codes when it is desired to identify the presence of behavioural or psychological disturbance in dementia.,,
,,,,,,,,,,,,,,,,,,,
Code all that apply.,http://id.who.int/icd/entity/546689346,,,,,,,,,,,,,,,,,,
,http://id.who.int/icd/release/11/mms/546689346/other,6D8Y,,"- - - Dementia, other specified cause",category,1.0,True,6.0,,True,True,BlockL1-6D7,BlockL2-6D8,,,,,http://id.who.int/icd/entity/546689346,
,http://id.who.int/icd/release/11/mms/546689346/unspecified,6D8Z,,"- - - Dementia, unknown or unspecified cause",category,1.0,True,6.0,,True,True,BlockL1-6D7,BlockL2-6D8,,,,,http://id.who.int/icd/entity/546689346,
,http://id.who.int/icd/release/11/mms/213458094/other,6E0Y,,- - Other specified neurocognitive disorders,category,1.0,True,6.0,,True,True,BlockL1-6D7,,,,,,http://id.who.int/icd/entity/213458094,
,http://id.who.int/icd/release/11/mms/213458094/unspecified,6E0Z,,"- - Neurocognitive disorders, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6D7,,,,,,http://id.who.int/icd/entity/213458094,
http://id.who.int/icd/entity/882114523,http://id.who.int/icd/release/11/mms/882114523,,BlockL1-6E2,"- Mental or behavioural disorders associated with pregnancy, childbirth or the puerperium",block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/1124422593,http://id.who.int/icd/release/11/mms/1124422593,6E20,,"- - Mental or behavioural disorders associated with pregnancy, childbirth or the puerperium, without psychotic symptoms",category,1.0,False,6.0,,True,False,BlockL1-6E2,,,,,,http://id.who.int/icd/entity/882114523,
http://id.who.int/icd/entity/380591392,http://id.who.int/icd/release/11/mms/380591392,6E21,,"- - Mental or behavioural disorders associated with pregnancy, childbirth or the puerperium, with psychotic symptoms",category,1.0,False,6.0,,True,False,BlockL1-6E2,,,,,,http://id.who.int/icd/entity/882114523,
,http://id.who.int/icd/release/11/mms/882114523/unspecified,6E2Z,,"- - Mental or behavioural disorders associated with pregnancy, childbirth or the puerperium, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6E2,,,,,,http://id.who.int/icd/entity/882114523,
http://id.who.int/icd/entity/523677473,http://id.who.int/icd/release/11/mms/523677473,6E40,,- Psychological or behavioural factors affecting disorders or diseases classified elsewhere,category,1.0,False,6.0,,False,True,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/302122526,http://id.who.int/icd/release/11/mms/302122526,,BlockL1-6E6,- Secondary mental or behavioural syndromes associated with disorders or diseases classified elsewhere,block,1.0,False,6.0,,False,,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/255980141,http://id.who.int/icd/release/11/mms/255980141,6E60,,- - Secondary neurodevelopmental syndrome,category,1.0,False,6.0,,False,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/696956921,http://id.who.int/icd/release/11/mms/696956921,6E61,,- - Secondary psychotic syndrome,category,1.0,False,6.0,,False,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/216291184,http://id.who.int/icd/release/11/mms/216291184,6E62,,- - Secondary mood syndrome,category,1.0,False,6.0,,False,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/2131412196,http://id.who.int/icd/release/11/mms/2131412196,6E63,,- - Secondary anxiety syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/1126473669,http://id.who.int/icd/release/11/mms/1126473669,6E64,,- - Secondary obsessive-compulsive or related syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/440469874,http://id.who.int/icd/release/11/mms/440469874,6E65,,- - Secondary dissociative syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/1638354338,http://id.who.int/icd/release/11/mms/1638354338,6E66,,- - Secondary impulse control syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/235421675,http://id.who.int/icd/release/11/mms/235421675,6E67,,- - Secondary neurocognitive syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/1324394161,http://id.who.int/icd/release/11/mms/1324394161,6E68,,- - Secondary personality change,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
http://id.who.int/icd/entity/518306574,http://id.who.int/icd/release/11/mms/518306574,6E69,,- - Secondary catatonia syndrome,category,1.0,False,6.0,,True,False,BlockL1-6E6,,,,,"Use additional code, if desired, for any underlying disorder if known.",http://id.who.int/icd/entity/302122526,
,http://id.who.int/icd/release/11/mms/302122526/other,6E6Y,,- - Other specified secondary mental or behavioural syndrome,category,1.0,True,6.0,,True,True,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
,http://id.who.int/icd/release/11/mms/302122526/unspecified,6E6Z,,"- - Secondary mental or behavioural syndrome, unspecified",category,1.0,True,6.0,,True,True,BlockL1-6E6,,,,,,http://id.who.int/icd/entity/302122526,
,http://id.who.int/icd/release/11/mms/334423054/other,6E8Y,,"- Other specified mental, behavioural or neurodevelopmental disorders",category,1.0,True,6.0,,True,True,,,,,,,http://id.who.int/icd/entity/334423054,
,http://id.who.int/icd/release/11/mms/334423054/unspecified,6E8Z,,"- Mental, behavioural or neurodevelopmental disorders, unspecified",category,1.0,True,6.0,,True,True,,,,,,,http://id.who.int/icd/entity/334423054,
http://id.who.int/icd/entity/1296093776,http://id.who.int/icd/release/11/mms/1296093776,,,Diseases of the nervous system,chapter,1.0,False,8.0,,False,,,,,,,,,
http://id.who.int/icd/entity/384289569,http://id.who.int/icd/release/11/mms/384289569,,BlockL1-8A0,- Movement disorders,block,1.0,False,8.0,,False,,,,,,,,http://id.who.int/icd/entity/1296093776,
http://id.who.int/icd/entity/2024168133,http://id.who.int/icd/release/11/mms/2024168133,8A00,,- - Parkinsonism,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/981681252,http://id.who.int/icd/release/11/mms/981681252,8A01,,- - Choreiform disorders,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/2145753518,http://id.who.int/icd/release/11/mms/2145753518,8A02,,- - Dystonic disorders,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/1705355202,http://id.who.int/icd/release/11/mms/1705355202,8A03,,- - Ataxic disorders,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/645263329,http://id.who.int/icd/release/11/mms/645263329,8A04,,- - Disorders associated with tremor,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/1894671574,http://id.who.int/icd/release/11/mms/1894671574,8A05,,- - Tic disorders,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/1231935480,http://id.who.int/icd/release/11/mms/1231935480,8A06,,- - Myoclonic disorders,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/460883639,http://id.who.int/icd/release/11/mms/460883639,8A07,,- - Certain specified movement disorder,category,1.0,False,8.0,,False,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
,http://id.who.int/icd/release/11/mms/384289569/other,8A0Y,,- - Other specified movement disorders,category,1.0,True,8.0,,True,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
,http://id.who.int/icd/release/11/mms/384289569/unspecified,8A0Z,,"- - Movement disorders, unspecified",category,1.0,True,8.0,,True,True,BlockL1-8A0,,,,,,http://id.who.int/icd/entity/384289569,
http://id.who.int/icd/entity/1719545571,http://id.who.int/icd/release/11/mms/1719545571,,BlockL1-8A2,- Disorders with neurocognitive impairment as a major feature,block,1.0,False,8.0,,False,,,,,,,,http://id.who.int/icd/entity/1296093776,
http://id.who.int/icd/entity/1611724421,http://id.who.int/icd/release/11/mms/1611724421,8A20,,- - Alzheimer disease,category,1.0,False,8.0,,True,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
http://id.who.int/icd/entity/1345814274,http://id.who.int/icd/release/11/mms/1345814274,8A21,,- - Progressive focal atrophies,category,1.0,False,8.0,,False,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
http://id.who.int/icd/entity/2091156678,http://id.who.int/icd/release/11/mms/2091156678,8A22,,- - Lewy body disease,category,1.0,False,8.0,,True,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
http://id.who.int/icd/entity/2099230583,http://id.who.int/icd/release/11/mms/2099230583,8A23,,- - Frontotemporal lobar degeneration,category,1.0,False,8.0,,True,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
,http://id.who.int/icd/release/11/mms/1719545571/other,8A2Y,,- - Other specified disorders with neurocognitive impairment as a major feature,category,1.0,True,8.0,,True,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
,http://id.who.int/icd/release/11/mms/1719545571/unspecified,8A2Z,,"- - Disorders with neurocognitive impairment as a major feature, unspecified",category,1.0,True,8.0,,True,True,BlockL1-8A2,,,,,,http://id.who.int/icd/entity/1719545571,
http://id.who.int/icd/entity/724748131,http://id.who.int/icd/release/11/mms/724748131,,BlockL1-8A4,- Multiple sclerosis or other white matter disorders,block,1.0,False,8.0,,False,,,,,,,,http://id.who.int/icd/entity/1296093776,
http://id.who.int/icd/entity/1298865187,http://id.who.int/icd/release/11/mms/1298865187,8A40,,- - Multiple sclerosis,category,1.0,False,8.0,,False,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/1690813510,http://id.who.int/icd/release/11/mms/1690813510,8A41,,- - Isolated demyelinating syndromes of the central nervous system,category,1.0,False,8.0,,False,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/1390433308,http://id.who.int/icd/release/11/mms/1390433308,8A42,,- - Acute disseminated encephalomyelitis,category,1.0,False,8.0,,False,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/744293382,http://id.who.int/icd/release/11/mms/744293382,8A43,,- - Neuromyelitis optica,category,1.0,False,8.0,,False,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/468040251,http://id.who.int/icd/release/11/mms/468040251,8A44,,- - Leukodystrophies,category,1.0,False,8.0,,False,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/1494277413,http://id.who.int/icd/release/11/mms/1494277413,8A45,,- - Secondary white matter disorders,category,1.0,False,8.0,,False,False,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/1441661203,http://id.who.int/icd/release/11/mms/1441661203,8A46,,- - Central demyelination of corpus callosum,category,1.0,False,8.0,,True,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
,http://id.who.int/icd/release/11/mms/724748131/other,8A4Y,,- - Other specified multiple sclerosis or other white matter disorders,category,1.0,True,8.0,,True,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
,http://id.who.int/icd/release/11/mms/724748131/unspecified,8A4Z,,"- - Multiple sclerosis or other white matter disorders, unspecified",category,1.0,True,8.0,,True,True,BlockL1-8A4,,,,,,http://id.who.int/icd/entity/724748131,
http://id.who.int/icd/entity/1397288146,http://id.who.int/icd/release/11/mms/1397288146,,BlockL1-8A6,- Epilepsy or seizures,block,1.0,False,8.0,,False,,,,,,,"Use additional code, if desired, to identify the type of seizure.",http://id.who.int/icd/entity/1296093776,
