Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,CodingNote,Parent,Version:2026 Jan 17 - 05:30 UTC
http://id.who.int/icd/entity/2099676649,http://id.who.int/icd/release/11/mms/2099676649,6A03,,- - Developmental learning disorder,category,1.0,False,06,,False,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1516623224,
http://id.who.int/icd/entity/1008636089,http://id.who.int/icd/release/11/mms/1008636089,6A03.0,,- - - Developmental learning disorder with impairment in reading,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/2099676649,
http://id.who.int/icd/entity/1498766637,http://id.who.int/icd/release/11/mms/1498766637,6A03.1,,- - - Developmental learning disorder with impairment in written expression,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/2099676649,
http://id.who.int/icd/entity/771231188,http://id.who.int/icd/release/11/mms/771231188,6A03.2,,- - - Developmental learning disorder with impairment in mathematics,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/2099676649,
http://id.who.int/icd/entity/848893551,http://id.who.int/icd/release/11/mms/848893551,6A03.3,,- - - Developmental learning disorder with other specified impairment of learning,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/2099676649,
,http://id.who.int/icd/release/11/mms/2099676649/unspecified,6A03.Z,,"- - - Developmental learning disorder, unspecified",category,2.0,True,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/2099676649,
http://id.who.int/icd/entity/148247104,http://id.who.int/icd/release/11/mms/148247104,6A04,,- - Developmental motor coordination disorder,category,1.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1516623224,
http://id.who.int/icd/entity/821852937,http://id.who.int/icd/release/11/mms/821852937,6A05,,- - Attention deficit hyperactivity disorder,category,1.0,False,06,,False,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1516623224,
http://id.who.int/icd/entity/294762853,http://id.who.int/icd/release/11/mms/294762853,6A05.0,,"- - - Attention deficit hyperactivity disorder, predominantly inattentive presentation",category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/821852937,
http://id.who.int/icd/entity/209556851,http://id.who.int/icd/release/11/mms/209556851,6A05.1,,"- - - Attention deficit hyperactivity disorder, predominantly hyperactive-impulsive presentation",category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/821852937,
http://id.who.int/icd/entity/542202013,http://id.who.int/icd/release/11/mms/542202013,6A05.2,,"- - - Attention deficit hyperactivity disorder, combined presentation",category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/821852937,
,http://id.who.int/icd/release/11/mms/821852937/other,6A05.Y,,"- - - Attention deficit hyperactivity disorder, other specified presentation",category,2.0,True,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/821852937,
,http://id.who.int/icd/release/11/mms/821852937/unspecified,6A05.Z,,"- - - Attention deficit hyperactivity disorder, presentation unspecified",category,2.0,True,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/821852937,
http://id.who.int/icd/entity/1111628448,http://id.who.int/icd/release/11/mms/1111628448,6A06,,- - Stereotyped movement disorder,category,1.0,False,06,,False,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1516623224,
http://id.who.int/icd/entity/399378708,http://id.who.int/icd/release/11/mms/399378708,6A06.0,,- - - Stereotyped movement disorder without self-injury,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1111628448,
http://id.who.int/icd/entity/140042400,http://id.who.int/icd/release/11/mms/140042400,6A06.1,,- - - Stereotyped movement disorder with self-injury,category,2.0,False,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1111628448,
,http://id.who.int/icd/release/11/mms/1111628448/unspecified,6A06.Z,,"- - - Stereotyped movement disorder, unspecified",category,2.0,True,06,,True,True,BlockL1-6A0,,,,,,http://id.who.int/icd/entity/1111628448,
